Precinct,race,Registered,Dem,GOP,Ind,d_pct,agg_d_pct,good_precinct,turnout
21191A101,house078,535,63,203,0,0.23684210526315788,0.45562451045369645,FALSE,0.497196261682243
21191A102,house078,1084,193,345,0,0.3587360594795539,0.45562451045369645,FALSE,0.496309963099631
21191A103,house078,758,106,293,0,0.2656641604010025,0.45562451045369645,FALSE,0.5263852242744064
21191B101,house078,985,234,377,0,0.3829787234042553,0.45562451045369645,FALSE,0.6203045685279188
21191B102,house078,983,188,394,0,0.3230240549828179,0.45562451045369645,FALSE,0.5920651068158698
21191B103,house078,829,203,305,0,0.39960629921259844,0.45562451045369645,FALSE,0.6127864897466827
21191C101,house078,831,126,275,0,0.314214463840399,0.45562451045369645,FALSE,0.4825511432009627
21191C102,house078,990,210,278,0,0.430327868852459,0.45562451045369645,FALSE,0.49292929292929294
21191C103,house078,564,105,189,0,0.35714285714285715,0.45562451045369645,FALSE,0.5212765957446809
21191D101,house078,1151,247,354,0,0.41098169717138106,0.45562451045369645,FALSE,0.522154648132059
21191D102,house078,623,125,223,0,0.35919540229885055,0.45562451045369645,FALSE,0.5585874799357945
21191D103,house078,909,194,265,0,0.4226579520697168,0.45562451045369645,FALSE,0.504950495049505
21193A101,house084,684,117,172,0,0.40484429065743943,0.36906077348066296,TRUE,0.42251461988304095
21193A102,house084,510,96,182,0,0.34532374100719426,0.36906077348066296,FALSE,0.5450980392156862
21193A103,house084,655,69,192,0,0.26436781609195403,0.36906077348066296,FALSE,0.3984732824427481
21193A104,house084,307,26,65,0,0.2857142857142857,0.36906077348066296,FALSE,0.2964169381107492
21193A105,house084,690,76,230,0,0.24836601307189543,0.36906077348066296,FALSE,0.4434782608695652
21193A107,house084,508,98,131,0,0.4279475982532751,0.36906077348066296,TRUE,0.4507874015748031
21193A108,house084,233,47,71,0,0.3983050847457627,0.36906077348066296,TRUE,0.5064377682403434
21193A109,house084,774,183,234,0,0.43884892086330934,0.36906077348066296,TRUE,0.5387596899224806
21193A110,house084,550,100,174,0,0.36496350364963503,0.36906077348066296,FALSE,0.49818181818181817
21193A111,house084,234,68,54,0,0.5573770491803278,0.36906077348066296,TRUE,0.5213675213675214
21193A112,house084,669,150,250,0,0.375,0.36906077348066296,TRUE,0.5979073243647235
21193A113,house084,642,141,172,0,0.4504792332268371,0.36906077348066296,TRUE,0.48753894080996885
21193A114,house084,1039,231,263,0,0.4676113360323887,0.36906077348066296,TRUE,0.4754571703561116
21193B101,house084,645,124,186,0,0.4,0.36906077348066296,TRUE,0.4806201550387597
21193B102,house084,632,107,118,0,0.47555555555555556,0.36906077348066296,TRUE,0.3560126582278481
21193B103,house084,532,141,153,0,0.47959183673469385,0.36906077348066296,TRUE,0.5526315789473685
21193B104,house084,384,91,101,0,0.4739583333333333,0.36906077348066296,TRUE,0.5
21193B105,house084,747,168,223,0,0.4296675191815857,0.36906077348066296,TRUE,0.5234270414993306
21193B106,house084,704,120,234,0,0.3389830508474576,0.36906077348066296,FALSE,0.5028409090909091
21193B107,house084,395,74,88,0,0.4567901234567901,0.36906077348066296,TRUE,0.41012658227848103
21193B108,house084,368,70,65,0,0.5185185185185185,0.36906077348066296,TRUE,0.36684782608695654
21193B109,house084,538,100,92,0,0.5208333333333334,0.36906077348066296,TRUE,0.35687732342007433
21193B110,house084,610,197,121,0,0.6194968553459119,0.36906077348066296,TRUE,0.521311475409836
21193B111,house084,390,109,65,0,0.6264367816091954,0.36906077348066296,TRUE,0.4461538461538462
21193B112,house084,327,78,81,0,0.49056603773584906,0.36906077348066296,TRUE,0.48623853211009177
21193B113,house084,389,112,148,0,0.4307692307692308,0.36906077348066296,TRUE,0.6683804627249358
21193C102,house084,648,115,211,0,0.35276073619631904,0.36906077348066296,FALSE,0.5030864197530864
21193C103,house084,527,128,151,0,0.45878136200716846,0.36906077348066296,TRUE,0.5294117647058824
21193C104,house084,747,176,161,0,0.5222551928783383,0.36906077348066296,TRUE,0.45113788487282463
21193C105,house084,579,100,155,0,0.39215686274509803,0.36906077348066296,TRUE,0.44041450777202074
21193C106,house084,713,79,193,0,0.29044117647058826,0.36906077348066296,FALSE,0.3814866760168303
21193C107,house084,741,128,281,0,0.31295843520782396,0.36906077348066296,FALSE,0.5519568151147098
21193C108,house084,401,69,133,0,0.3415841584158416,0.36906077348066296,FALSE,0.5037406483790524
21193C109,house084,550,65,178,0,0.2674897119341564,0.36906077348066296,FALSE,0.44181818181818183
21193C110,house084,642,78,204,0,0.2765957446808511,0.36906077348066296,FALSE,0.4392523364485981
21193C111,house084,363,81,115,0,0.413265306122449,0.36906077348066296,TRUE,0.5399449035812672
21193C114,house084,705,136,252,0,0.35051546391752575,0.36906077348066296,FALSE,0.550354609929078
21195A101,house094,631,109,168,0,0.3935018050541516,0.5072525081590716,FALSE,0.43898573692551507
21195A102,house094,860,192,267,0,0.41830065359477125,0.5072525081590716,FALSE,0.5337209302325582
21195A103,house094,1033,169,308,0,0.35429769392033544,0.5072525081590716,FALSE,0.4617618586640852
21195A104,house094,1449,206,596,0,0.256857855361596,0.5072525081590716,FALSE,0.5534851621808143
21195A105,house094,893,146,179,0,0.4492307692307692,0.5072525081590716,FALSE,0.3639417693169093
21195A106,house095,1073,329,465,0,0.41435768261964734,0.4704901633877959,FALSE,0.7399813606710158
21195A107,house094,962,171,291,0,0.37012987012987014,0.5072525081590716,FALSE,0.4802494802494803
21195A108,house094,1399,164,322,0,0.3374485596707819,0.5072525081590716,FALSE,0.34739099356683345
21195A109,house093,552,92,143,0,0.39148936170212767,0.5137813132370386,FALSE,0.4257246376811594
21195A110,house095,791,105,270,0,0.28,0.4704901633877959,FALSE,0.4740834386852086
21195B101,house092,1250,227,374,0,0.3777038269550749,0.484765832889835,FALSE,0.4808
21195B102,house092,1673,309,480,0,0.3916349809885932,0.484765832889835,FALSE,0.47160789001793185
21195B103,house092,1384,238,376,0,0.38762214983713356,0.484765832889835,FALSE,0.4436416184971098
21195B104,house092,814,187,226,0,0.45278450363196127,0.484765832889835,FALSE,0.5073710073710074
21195B105,house094,1261,213,385,0,0.35618729096989965,0.5072525081590716,FALSE,0.4742268041237113
21195B106,house092,962,208,246,0,0.4581497797356828,0.484765832889835,FALSE,0.47193347193347196
21195B107,house092,1007,178,218,0,0.4494949494949495,0.484765832889835,FALSE,0.3932472691161867
21195C101,house093,659,156,130,0,0.5454545454545454,0.5137813132370386,TRUE,0.4339908952959029
21195C102,house093,443,134,68,0,0.6633663366336634,0.5137813132370386,TRUE,0.45598194130925507
21195C103,house093,992,282,192,0,0.5949367088607594,0.5137813132370386,TRUE,0.4778225806451613
21195C104,house093,441,107,72,0,0.5977653631284916,0.5137813132370386,TRUE,0.40589569160997735
21195C105,house094,784,158,230,0,0.4072164948453608,0.5072525081590716,FALSE,0.49489795918367346
21195C106,house093,407,89,80,0,0.5266272189349113,0.5137813132370386,TRUE,0.4152334152334152
21195C107,house093,318,79,73,0,0.5197368421052632,0.5137813132370386,TRUE,0.4779874213836478
21195C108,house093,806,237,123,0,0.6583333333333333,0.5137813132370386,TRUE,0.4466501240694789
21195C109,house093,632,163,111,0,0.5948905109489051,0.5137813132370386,TRUE,0.43354430379746833
21195C110,house093,350,79,55,0,0.5895522388059702,0.5137813132370386,TRUE,0.38285714285714284
21195C111,house094,1186,186,438,0,0.2980769230769231,0.5072525081590716,FALSE,0.5261382799325464
21195C112,house095,321,46,105,0,0.304635761589404,0.4704901633877959,FALSE,0.470404984423676
21195D101,house094,1371,235,409,0,0.36490683229813664,0.5072525081590716,FALSE,0.4697301239970824
21195D102,house092,911,158,268,0,0.37089201877934275,0.484765832889835,FALSE,0.4676180021953897
21195D103,house094,960,172,290,0,0.3722943722943723,0.5072525081590716,FALSE,0.48125
21195D104,house094,433,60,155,0,0.27906976744186046,0.5072525081590716,FALSE,0.49653579676674364
21195D105,house094,551,62,216,0,0.22302158273381295,0.5072525081590716,FALSE,0.5045372050816697
21195D106,house092,657,104,210,0,0.33121019108280253,0.484765832889835,FALSE,0.4779299847792998
21195D107,house094,313,57,116,0,0.32947976878612717,0.5072525081590716,FALSE,0.5527156549520766
21195D108,house094,579,86,190,0,0.3115942028985507,0.5072525081590716,FALSE,0.47668393782383417
21195D109,house093,269,49,62,0,0.44144144144144143,0.5137813132370386,FALSE,0.41263940520446096
21195D110,house094,435,64,157,0,0.2895927601809955,0.5072525081590716,FALSE,0.5080459770114942
21195D111,house093,1208,257,286,0,0.4732965009208103,0.5137813132370386,FALSE,0.44950331125827814
21195E101,house093,889,226,181,0,0.5552825552825553,0.5137813132370386,TRUE,0.4578177727784027
21195E102,house093,734,194,120,0,0.6178343949044586,0.5137813132370386,TRUE,0.42779291553133514
21195E103,house093,1409,375,335,0,0.528169014084507,0.5137813132370386,TRUE,0.5039034776437189
21195E104,house093,761,215,102,0,0.6782334384858044,0.5137813132370386,TRUE,0.41655716162943496
21195E105,house093,1177,221,179,0,0.5525,0.5137813132370386,TRUE,0.33984706881903143
21195E106,house093,783,187,122,0,0.6051779935275081,0.5137813132370386,TRUE,0.3946360153256705
21195E107,house093,1097,298,283,0,0.5129087779690189,0.5137813132370386,FALSE,0.5296262534184139
21195E108,house095,305,47,137,0,0.2554347826086957,0.4704901633877959,FALSE,0.6032786885245902
21195E109,house093,594,173,78,0,0.6892430278884463,0.5137813132370386,TRUE,0.4225589225589226
21195F101,house093,516,194,71,0,0.7320754716981132,0.5137813132370386,TRUE,0.5135658914728682
21195F102,house093,623,159,107,0,0.5977443609022557,0.5137813132370386,TRUE,0.42696629213483145
21195F103,house093,839,244,103,0,0.7031700288184438,0.5137813132370386,TRUE,0.4135876042908224
21195F104,house093,1609,576,270,0,0.6808510638297872,0.5137813132370386,TRUE,0.5257924176507147
21195F105,house093,1077,315,148,0,0.6803455723542117,0.5137813132370386,TRUE,0.4298978644382544
21195F106,house093,1104,258,137,0,0.6531645569620254,0.5137813132370386,TRUE,0.35778985507246375
21195F107,house093,713,231,110,0,0.6774193548387096,0.5137813132370386,TRUE,0.4782608695652174
21195F108,house093,1573,589,194,0,0.7522349936143039,0.5137813132370386,TRUE,0.49777495232040686
21209A100,house061,991,196,364,0,0.35,0.2439012394255361,TRUE,0.5650857719475277
21209A102,house061,616,91,275,0,0.24863387978142076,0.2439012394255361,TRUE,0.5941558441558441
21209A104,house061,534,94,240,0,0.281437125748503,0.2439012394255361,TRUE,0.6254681647940075
21209A106,house061,1353,265,553,0,0.32396088019559904,0.2439012394255361,TRUE,0.6045824094604583
21209A110,house061,729,156,315,0,0.33121019108280253,0.2439012394255361,TRUE,0.6460905349794238
21209A112,house061,569,95,230,0,0.2923076923076923,0.2439012394255361,TRUE,0.5711775043936731
21209A114,house078,111,20,54,0,0.2702702702702703,0.45562451045369645,FALSE,0.6666666666666666
21209A116,house062,715,154,232,0,0.39896373056994816,0.42314350797266514,FALSE,0.5398601398601398
21209B101,house062,1298,272,396,0,0.40718562874251496,0.42314350797266514,FALSE,0.514637904468413
21209B103,house062,822,225,291,0,0.436046511627907,0.42314350797266514,TRUE,0.6277372262773723
21209B105,house062,722,204,248,0,0.45132743362831856,0.42314350797266514,TRUE,0.6260387811634349
21209B109,house061,618,125,189,0,0.3980891719745223,0.2439012394255361,TRUE,0.5080906148867314
21209B111,house062,812,186,306,0,0.3780487804878049,0.42314350797266514,FALSE,0.6059113300492611
21209B113,house062,794,232,302,0,0.4344569288389513,0.42314350797266514,TRUE,0.672544080604534
21209C108,house062,936,241,373,0,0.3925081433224756,0.42314350797266514,FALSE,0.655982905982906
21209C110,house062,635,200,255,0,0.43956043956043955,0.42314350797266514,TRUE,0.7165354330708661
21209C112,house062,849,285,372,0,0.4337899543378995,0.42314350797266514,TRUE,0.773851590106007
21209C114,house062,907,214,192,0,0.5270935960591133,0.42314350797266514,TRUE,0.4476295479603087
21209C116,house062,924,260,398,0,0.3951367781155015,0.42314350797266514,FALSE,0.7121212121212122
21209C118,house062,1202,317,426,0,0.4266487213997308,0.42314350797266514,TRUE,0.6181364392678869
21209D111,house078,1240,263,411,0,0.39020771513353114,0.45562451045369645,FALSE,0.5435483870967742
21209D113,house062,1533,344,735,0,0.31881371640407785,0.42314350797266514,FALSE,0.7038486627527724
21209D115,house062,831,225,290,0,0.4368932038834951,0.42314350797266514,TRUE,0.6197352587244284
21209D119,house062,1111,265,383,0,0.4089506172839506,0.42314350797266514,FALSE,0.5832583258325833
21209D121,house062,714,187,305,0,0.3800813008130081,0.42314350797266514,FALSE,0.6890756302521008
21209D123,house062,1073,267,402,0,0.3991031390134529,0.42314350797266514,FALSE,0.6234855545200373
21209E118,house078,657,138,175,0,0.44089456869009586,0.45562451045369645,FALSE,0.4764079147640791
21209E120,house078,557,120,135,0,0.47058823529411764,0.45562451045369645,TRUE,0.4578096947935368
21209E122,house062,828,281,107,0,0.7242268041237113,0.42314350797266514,TRUE,0.46859903381642515
21209E124,house078,821,201,160,0,0.556786703601108,0.45562451045369645,TRUE,0.4397076735688185
21209E126,house062,813,217,195,0,0.5266990291262136,0.42314350797266514,TRUE,0.5067650676506765
21209E128,house062,531,110,176,0,0.38461538461538464,0.42314350797266514,FALSE,0.5386064030131826
21209F117,house061,990,219,424,0,0.3405909797822706,0.2439012394255361,TRUE,0.6494949494949495
21209F119,house078,704,163,149,0,0.5224358974358975,0.45562451045369645,TRUE,0.4431818181818182
21209F121,house078,857,261,268,0,0.4933837429111531,0.45562451045369645,TRUE,0.617269544924154
21209F123,house062,649,231,206,0,0.528604118993135,0.42314350797266514,TRUE,0.6733436055469953
21209F125,house078,349,105,102,0,0.5072463768115942,0.45562451045369645,TRUE,0.5931232091690545
21209F127,house061,974,227,456,0,0.3323572474377745,0.2439012394255361,TRUE,0.7012320328542094
21209F129,house062,717,179,317,0,0.36088709677419356,0.42314350797266514,FALSE,0.691771269177127
21209F131,house062,626,183,152,0,0.5462686567164179,0.42314350797266514,TRUE,0.5351437699680511
21209G128,house062,696,180,154,0,0.5389221556886228,0.42314350797266514,TRUE,0.47988505747126436
21209G130,house062,867,199,206,0,0.49135802469135803,0.42314350797266514,TRUE,0.4671280276816609
21209G132,house062,1078,277,411,0,0.40261627906976744,0.42314350797266514,FALSE,0.6382189239332097
21209G134,house062,1092,237,425,0,0.3580060422960725,0.42314350797266514,FALSE,0.6062271062271062
21209G136,house062,1080,293,410,0,0.4167852062588905,0.42314350797266514,FALSE,0.6509259259259259
21211A101,house058,956,247,465,0,0.34691011235955055,0.38656285196611334,FALSE,0.7447698744769874
21211A102,house058,1129,292,233,0,0.5561904761904762,0.38656285196611334,TRUE,0.4650132860938884
21211A103,house058,645,151,301,0,0.334070796460177,0.38656285196611334,FALSE,0.7007751937984497
21211A104,house058,704,154,318,0,0.326271186440678,0.38656285196611334,FALSE,0.6704545454545454
21211A105,house058,711,189,290,0,0.3945720250521921,0.38656285196611334,TRUE,0.6736990154711674
21211B101,house058,0,208,440,0,0.32098765432098764,0.38656285196611334,FALSE,NA
21211B102,house058,1111,276,456,0,0.3770491803278688,0.38656285196611334,FALSE,0.6588658865886589
21211B103,house058,390,106,182,0,0.3680555555555556,0.38656285196611334,FALSE,0.7384615384615385
21211B104,house058,1441,390,565,0,0.4083769633507853,0.38656285196611334,TRUE,0.6627342123525329
21211B105,house058,855,216,362,0,0.3737024221453287,0.38656285196611334,FALSE,0.6760233918128655
21211C101,house058,1089,322,429,0,0.42876165113182424,0.38656285196611334,TRUE,0.689623507805326
21211C102,house058,882,236,361,0,0.3953098827470687,0.38656285196611334,TRUE,0.6768707482993197
21211C103,house058,995,270,316,0,0.46075085324232085,0.38656285196611334,TRUE,0.5889447236180905
21211C104,house058,936,250,365,0,0.4065040650406504,0.38656285196611334,TRUE,0.657051282051282
21211C105,house058,985,264,336,0,0.44,0.38656285196611334,TRUE,0.6091370558375635
21211D101,house058,662,146,264,0,0.35609756097560974,0.38656285196611334,FALSE,0.6193353474320241
21211D102,house058,1012,210,441,0,0.3225806451612903,0.38656285196611334,FALSE,0.6432806324110671
21211D103,house058,1069,238,343,0,0.40963855421686746,0.38656285196611334,TRUE,0.5434985968194574
21211D104,house058,664,127,327,0,0.27973568281938327,0.38656285196611334,FALSE,0.6837349397590361
21211D105,house058,838,198,358,0,0.35611510791366907,0.38656285196611334,FALSE,0.6634844868735084
21211E101,house058,1562,376,471,0,0.44391971664698937,0.38656285196611334,TRUE,0.5422535211267606
21211E102,house058,893,202,366,0,0.35563380281690143,0.38656285196611334,FALSE,0.6360582306830908
21211E103,house058,962,261,402,0,0.3936651583710407,0.38656285196611334,TRUE,0.6891891891891891
21211E104,house058,536,134,258,0,0.34183673469387754,0.38656285196611334,FALSE,0.7313432835820896
21211E105,house058,204,35,97,0,0.26515151515151514,0.38656285196611334,FALSE,0.6470588235294118
21211F101,house058,1417,229,544,0,0.296248382923674,0.38656285196611334,FALSE,0.5455187014820042
21211F102,house058,1248,307,511,0,0.3753056234718826,0.38656285196611334,FALSE,0.655448717948718
21211F103,house058,644,187,279,0,0.4012875536480687,0.38656285196611334,TRUE,0.7236024844720497
21211F104,house058,470,122,199,0,0.38006230529595014,0.38656285196611334,FALSE,0.6829787234042554
21211F105,house058,843,129,494,0,0.20706260032102727,0.38656285196611334,FALSE,0.7390272835112692
21211G101,house058,1007,267,278,0,0.48990825688073397,0.38656285196611334,TRUE,0.5412115193644489
21211G102,house058,624,179,195,0,0.4786096256684492,0.38656285196611334,TRUE,0.5993589743589743
21211G103,house058,1097,291,357,0,0.44907407407407407,0.38656285196611334,TRUE,0.5907019143117593
21211G104,house058,1052,264,202,0,0.5665236051502146,0.38656285196611334,TRUE,0.4429657794676806
21215A101,house053,2631,354,1217,0,0.22533418204964992,0.275767395805203,FALSE,0.5971113645001901
21215B101,house053,1423,228,700,0,0.24568965517241378,0.275767395805203,FALSE,0.6521433591004919
21215B102,house053,1159,163,683,0,0.19267139479905437,0.275767395805203,FALSE,0.7299396031061259
21215C101,house053,1394,195,756,0,0.20504731861198738,0.275767395805203,FALSE,0.6822094691535151
21215C102,house053,1897,311,1015,0,0.23453996983408748,0.275767395805203,FALSE,0.6989984185556142
21215D101,house053,551,58,233,0,0.19931271477663232,0.275767395805203,FALSE,0.5281306715063521
21215D102,house053,756,105,372,0,0.22012578616352202,0.275767395805203,FALSE,0.6309523809523809
21215D103,house053,268,36,131,0,0.2155688622754491,0.275767395805203,FALSE,0.6231343283582089
21215D104,house053,174,22,98,0,0.18333333333333332,0.275767395805203,FALSE,0.6896551724137931
21215D105,house053,733,91,342,0,0.21016166281755197,0.275767395805203,FALSE,0.5907230559345157
21215D106,house053,33,3,24,0,0.1111111111111111,0.275767395805203,FALSE,0.8181818181818182
21215E101,house053,927,131,477,0,0.21546052631578946,0.275767395805203,FALSE,0.6558791801510249
21215E102,house053,1091,115,512,0,0.18341307814992025,0.275767395805203,FALSE,0.5747021081576535
21215E103,house053,755,119,417,0,0.22201492537313433,0.275767395805203,FALSE,0.7099337748344371
21221A101,house008,1458,266,521,0,0.33799237611181704,0.4813091482649842,FALSE,0.5397805212620027
21221A102,house005,226,25,70,0,0.2631578947368421,0.30883903026652615,FALSE,0.42035398230088494
21221B101,house005,733,96,298,0,0.2436548223350254,0.30883903026652615,FALSE,0.5375170532060027
21221B102,house005,1221,191,458,0,0.2942989214175655,0.30883903026652615,FALSE,0.5315315315315315
21221C101,house008,1627,319,477,0,0.4007537688442211,0.4813091482649842,FALSE,0.4892440073755378
21221D101,house005,891,180,327,0,0.35502958579881655,0.30883903026652615,TRUE,0.569023569023569
21221D102,house008,51,8,26,0,0.23529411764705882,0.4813091482649842,FALSE,0.6666666666666666
21221D103,house005,364,81,106,0,0.43315508021390375,0.30883903026652615,TRUE,0.5137362637362637
21221E101,house008,777,152,261,0,0.36803874092009686,0.4813091482649842,FALSE,0.5315315315315315
21221E102,house008,445,66,212,0,0.23741007194244604,0.4813091482649842,FALSE,0.6247191011235955
21221E104,house008,258,65,118,0,0.3551912568306011,0.4813091482649842,FALSE,0.7093023255813954
21221F101,house005,453,50,191,0,0.2074688796680498,0.30883903026652615,FALSE,0.5320088300220751
21221F102,house005,1298,164,546,0,0.23098591549295774,0.30883903026652615,FALSE,0.5469953775038521
21221G101,house005,940,139,354,0,0.281947261663286,0.30883903026652615,FALSE,0.524468085106383
21221G102,house005,732,119,243,0,0.3287292817679558,0.30883903026652615,TRUE,0.49453551912568305
21225A101,house007,787,180,338,0,0.3474903474903475,0.37012273747552416,FALSE,0.6581956797966964
21225A103,house007,640,176,188,0,0.4835164835164835,0.37012273747552416,TRUE,0.56875
21225A104,house007,644,120,209,0,0.364741641337386,0.37012273747552416,FALSE,0.5108695652173914
21225B101,house007,680,139,249,0,0.3582474226804124,0.37012273747552416,FALSE,0.5705882352941176
21225B102,house007,702,168,234,0,0.417910447761194,0.37012273747552416,TRUE,0.5726495726495726
21225B103,house007,539,131,135,0,0.4924812030075188,0.37012273747552416,TRUE,0.4935064935064935
21225C101,house007,720,141,294,0,0.32413793103448274,0.37012273747552416,FALSE,0.6041666666666666
21225C102,house007,567,130,174,0,0.4276315789473684,0.37012273747552416,TRUE,0.5361552028218695
21225C103,house007,505,114,173,0,0.397212543554007,0.37012273747552416,TRUE,0.5683168316831683
21225C104,house007,309,63,110,0,0.36416184971098264,0.37012273747552416,FALSE,0.5598705501618123
21225E102,house007,732,153,245,0,0.3844221105527638,0.37012273747552416,TRUE,0.5437158469945356
21225E103,house007,589,124,249,0,0.3324396782841823,0.37012273747552416,FALSE,0.633276740237691
21225E104,house007,533,117,212,0,0.3556231003039514,0.37012273747552416,FALSE,0.6172607879924953
21225F101,house007,823,205,311,0,0.39728682170542634,0.37012273747552416,TRUE,0.6269744835965978
21225F102,house007,318,71,102,0,0.41040462427745666,0.37012273747552416,TRUE,0.5440251572327044
21225F103,house007,1130,209,274,0,0.432712215320911,0.37012273747552416,TRUE,0.42743362831858406
21233A101,house012,996,276,337,0,0.45024469820554647,0.3880115551275879,TRUE,0.6154618473895582
21233A102,house012,593,159,181,0,0.4676470588235294,0.3880115551275879,TRUE,0.5733558178752108
21233A103,house012,831,159,332,0,0.32382892057026474,0.3880115551275879,FALSE,0.5908543922984356
21233A104,house012,562,95,228,0,0.29411764705882354,0.3880115551275879,FALSE,0.5747330960854092
21233A105,house012,401,108,122,0,0.46956521739130436,0.3880115551275879,TRUE,0.57356608478803
21233B101,house012,528,129,132,0,0.4942528735632184,0.3880115551275879,TRUE,0.4943181818181818
21233B102,house012,967,232,287,0,0.44701348747591524,0.3880115551275879,TRUE,0.5367114788004137
21233B103,house012,483,139,162,0,0.46179401993355484,0.3880115551275879,TRUE,0.6231884057971014
21233B104,house012,444,118,145,0,0.44866920152091255,0.3880115551275879,TRUE,0.5923423423423423
21233B105,house012,631,192,234,0,0.4507042253521127,0.3880115551275879,TRUE,0.6751188589540412
21233C101,house012,1112,266,334,0,0.44333333333333336,0.3880115551275879,TRUE,0.539568345323741
21233C102,house012,612,101,213,0,0.321656050955414,0.3880115551275879,FALSE,0.5130718954248366
21233C103,house012,844,185,222,0,0.45454545454545453,0.3880115551275879,TRUE,0.4822274881516588
21233C104,house012,647,118,264,0,0.3089005235602094,0.3880115551275879,FALSE,0.5904173106646059
21235A101,house082,361,24,55,0,0.3037974683544304,0.21527449124467582,TRUE,0.2188365650969529
21235A103,house082,1084,101,363,0,0.21767241379310345,0.21527449124467582,TRUE,0.4280442804428044
21235A104,house082,679,82,295,0,0.21750663129973474,0.21527449124467582,TRUE,0.5552282768777614
21235A105,house082,574,69,179,0,0.2782258064516129,0.21527449124467582,TRUE,0.43205574912891986
21235A106,house082,944,140,299,0,0.31890660592255127,0.21527449124467582,TRUE,0.4650423728813559
21235A107,house082,652,82,172,0,0.3228346456692913,0.21527449124467582,TRUE,0.3895705521472393
21235A109,house082,1495,249,425,0,0.3694362017804154,0.21527449124467582,TRUE,0.4508361204013378
21235A111,house082,477,51,202,0,0.2015810276679842,0.21527449124467582,FALSE,0.5303983228511531
21235B101,house082,1235,132,574,0,0.18696883852691218,0.21527449124467582,FALSE,0.5716599190283401
21235B102,house082,382,32,136,0,0.19047619047619047,0.21527449124467582,FALSE,0.4397905759162304
21235B104,house082,374,37,108,0,0.25517241379310346,0.21527449124467582,TRUE,0.3877005347593583
21235B105,house082,952,111,391,0,0.22111553784860558,0.21527449124467582,TRUE,0.5273109243697479
21235B106,house082,1147,109,456,0,0.1929203539823009,0.21527449124467582,FALSE,0.4925893635571055
21235B107,house082,1071,109,472,0,0.18760757314974183,0.21527449124467582,FALSE,0.5424836601307189
21235B108,house082,338,40,116,0,0.2564102564102564,0.21527449124467582,TRUE,0.46153846153846156
21235B109,house082,444,46,130,0,0.26136363636363635,0.21527449124467582,TRUE,0.3963963963963964
21235B110,house082,1156,113,471,0,0.1934931506849315,0.21527449124467582,FALSE,0.5051903114186851
21235C101,house082,238,24,88,0,0.21428571428571427,0.21527449124467582,FALSE,0.47058823529411764
21235C102,house082,365,29,106,0,0.21481481481481482,0.21527449124467582,FALSE,0.3698630136986301
21235C103,house082,103,5,45,0,0.1,0.21527449124467582,FALSE,0.4854368932038835
21235C104,house082,880,66,270,0,0.19642857142857142,0.21527449124467582,FALSE,0.38181818181818183
21235C105,house082,420,23,121,0,0.1597222222222222,0.21527449124467582,FALSE,0.34285714285714286
21235C106,house082,590,43,231,0,0.15693430656934307,0.21527449124467582,FALSE,0.46440677966101696
21235C107,house082,782,84,309,0,0.21374045801526717,0.21527449124467582,FALSE,0.5025575447570333
21235C108,house082,478,49,204,0,0.19367588932806323,0.21527449124467582,FALSE,0.5292887029288703
21235C109,house082,277,61,88,0,0.40939597315436244,0.21527449124467582,TRUE,0.5379061371841155
21235C110,house082,469,41,132,0,0.23699421965317918,0.21527449124467582,TRUE,0.36886993603411516
21235C111,house082,548,65,206,0,0.23985239852398524,0.21527449124467582,TRUE,0.49452554744525545
21235C112,house082,369,36,169,0,0.17560975609756097,0.21527449124467582,FALSE,0.5555555555555556
21235C113,house082,351,29,110,0,0.20863309352517986,0.21527449124467582,FALSE,0.396011396011396
21235C114,house082,302,35,125,0,0.21875,0.21527449124467582,TRUE,0.5298013245033113
21235D101,house082,1552,149,547,0,0.21408045977011494,0.21527449124467582,FALSE,0.4484536082474227
21235D102,house082,1311,187,470,0,0.2846270928462709,0.21527449124467582,TRUE,0.5011441647597255
21235D104,house082,1566,151,639,0,0.1911392405063291,0.21527449124467582,FALSE,0.5044699872286079
21235D105,house082,1157,85,384,0,0.1812366737739872,0.21527449124467582,FALSE,0.40535868625756266
21235D106,house082,1504,141,674,0,0.17300613496932515,0.21527449124467582,FALSE,0.5418882978723404
21239A101,house056,1008,352,250,0,0.584717607973422,0.5962585839450627,FALSE,0.5972222222222222
21239A102,house056,1219,542,248,0,0.6860759493670886,0.5962585839450627,TRUE,0.6480721903199343
21239B101,house056,775,323,162,0,0.6659793814432989,0.5962585839450627,TRUE,0.6258064516129033
21239B102,house056,592,224,111,0,0.6686567164179105,0.5962585839450627,TRUE,0.5658783783783784
21239B103,house056,815,258,90,0,0.7413793103448276,0.5962585839450627,TRUE,0.4269938650306748
21239C101,house056,1278,479,348,0,0.5792019347037485,0.5962585839450627,FALSE,0.6471048513302035
21239C102,house056,1242,492,227,0,0.6842837273991655,0.5962585839450627,TRUE,0.5789049919484702
21239D101,house056,1451,564,352,0,0.6157205240174672,0.5962585839450627,TRUE,0.631288766368022
21239D102,house056,1157,428,236,0,0.6445783132530121,0.5962585839450627,TRUE,0.5738980121002593
21239E101,house056,1148,444,184,0,0.7070063694267515,0.5962585839450627,TRUE,0.5470383275261324
21239E102,house056,1048,371,162,0,0.6960600375234521,0.5962585839450627,TRUE,0.5085877862595419
